,,,,,x,xdiff,y,ydiff,z,zdiff,adiff,asqur,,,
02-19-18 675,0,0,0,0,-0.175766,0,0.935104,0,-0.529694,0,0,1.088985267,-0.039678,1.951737,0.09362
02-19-18 727,0,0,0,0,-0.21962,0.043854,1.018677,0.083573,-0.083328,0.446366,0.456234836,1.045408691,0.403679,0.100512,0.630167
02-19-18 781,0,0,0,0,-0.21962,0,1.018677,0,-0.083328,0,0,1.045408691,0.403679,0.100512,0.630167
02-19-18 836,0,0,0.16,0.32,-0.21962,0,1.018677,0,-0.083328,0,0,1.045408691,0.403679,0.100512,0.630167
02-19-18 886,0,0,0.4,1.04,-0.21962,0,1.018677,0,-0.083328,0,0,1.045408691,0.403679,0.100512,0.630167
02-19-18 941,1.6,0,0.28,1.04,0.498184,0.717804,1.654572,0.635895,-0.426697,0.343369,1.018581025,1.77985003,-3.223112,-2.230821,-1.188295
02-19-18 987,0,0,0.12,0.32,0.498184,0,1.654572,0,-0.426697,0,0,1.77985003,-3.223112,-2.230821,-1.188295
02-19-19 035,0,0,0.04,0.12,0.498184,0,1.654572,0,-0.426697,0,0,1.77985003,-3.223112,-2.230821,-1.188295
02-19-19 084,0,0,0,0.04,0.498184,0,1.654572,0,-0.426697,0,0,1.77985003,-3.223112,-2.230821,-1.188295
02-19-19 146,0,0,0,0,0.179214,0.31897,0.584412,1.07016,-0.021591,0.405106,1.187895264,0.61165449,-1.001014,-2.450303,-0.563341
02-19-19 194,0,0,0,0,0.179214,0,0.584412,0,-0.021591,0,0,0.61165449,-1.001014,-2.450303,-0.563341
02-19-19 241,0,0,0,0,0.179214,0,0.584412,0,-0.021591,0,0,0.61165449,-1.001014,-2.450303,-0.563341
02-19-19 308,0,0,0,0,0.179214,0,0.584412,0,-0.021591,0,0,0.61165449,1.454803,0.085483,0.009157
02-19-19 348,0,0,0,0,-0.365997,0.545211,1.251434,0.667022,0.676514,0.698105,1.108839021,1.468915264,1.454803,0.085483,0.009157
02-19-19 400,0,0,0,0,-0.365997,0,1.251434,0,0.676514,0,0,1.468915264,1.454803,0.085483,0.009157
02-19-19 447,0,0,0,0,-0.365997,0,1.251434,0,0.676514,0,0,1.468915264,1.454803,0.085483,0.009157
02-19-19 505,0,0,0,0,-0.365997,0,1.251434,0,0.676514,0,0,1.468915264,1.64654,0.385525,0.728369
02-19-19 587,0,0,0,0,-0.543701,0.177704,1.253754,0.00232,0.548843,0.127671,0.218824081,1.472663746,1.64654,0.385525,0.728369
02-19-19 616,0,0,0,0,-0.543701,0,1.253754,0,0.548843,0,0,1.472663746,1.64654,0.385525,0.728369
02-19-19 653,0,0,0,0,-0.543701,0,1.253754,0,0.548843,0,0,1.472663746,1.64654,0.385525,0.728369
02-19-19 711,0,0,0,0,-0.543701,0,1.253754,0,0.548843,0,0,1.472663746,0.871151,1.136002,-0.175083
02-19-19 758,0,0,0,0,-0.065414,0.478287,0.933594,0.32016,-0.133835,0.682678,0.892922243,0.945403911,0.871151,1.136002,-0.175083
02-19-19 810,0,0,0,0,-0.065414,0,0.933594,0,-0.133835,0,0,0.945403911,0.871151,1.136002,-0.175083
02-19-19 883,0,0,0,0,-0.065414,0,0.933594,0,-0.133835,0,0,0.945403911,0.871151,1.136002,-0.175083
02-19-19 914,0,0,0,0,-0.065414,0,0.933594,0,-0.133835,0,0,0.945403911,0.02109,0.273994,0.492283
02-19-19 970,0,0,0,0,-0.376785,0.311371,1.204285,0.270691,0.070557,0.204392,0.460436322,1.263822609,0.02109,0.273994,0.492283
02-19-20 026,0,0,0.44,0.72,-0.376785,0,1.204285,0,0.070557,0,0,1.263822609,0.02109,0.273994,0.492283
02-19-20 171,1.6,0,0.4,1.04,-0.458389,0.081604,1.191422,0.012863,-0.531204,0.601761,0.607405113,1.382672972,-2.455068,1.156821,-0.840117
02-19-20 180,1.6,0,0.24,0.64,-0.458389,0,1.191422,0,-0.531204,0,0,1.382672972,-2.455068,1.156821,-0.840117
02-19-20 187,0,0,0.04,0.36,-0.458389,0,1.191422,0,-0.531204,0,0,1.382672972,-2.455068,1.156821,-0.840117
02-19-20 223,0.08,0,0.04,0.08,-0.458389,0,1.191422,0,-0.531204,0,0,1.382672972,-2.455068,1.156821,-0.840117
02-19-20 291,0,0,0,0,-0.458389,0,1.191422,0,-0.531204,0,0,1.382672972,-2.455068,1.156821,-0.840117
02-19-20 327,0,0,0,0,-0.458389,0,1.191422,0,-0.531204,0,0,1.382672972,0.613166,-0.814952,-0.25044
02-19-20 375,0,0,0,0,0.033112,0.491501,0.622101,0.569321,0.141159,0.672363,1.008846687,0.638773764,0.613166,-0.814952,-0.25044
02-19-20 436,0,0,0,0,0.033112,0,0.622101,0,0.141159,0,0,0.638773764,0.613166,-0.814952,-0.25044
02-19-20 490,0,0,0,0,0.033112,0,0.622101,0,0.141159,0,0,0.638773764,0.613166,-0.814952,-0.25044
02-19-20 529,0,0,0,0,0.033112,0,0.622101,0,0.141159,0,0,0.638773764,0.937776,-0.315827,-0.356326
02-19-20 578,0,0,0,0,0.385666,0.352554,1.585464,0.963363,-0.464005,0.605164,1.191044105,1.696388811,0.937776,-0.315827,-0.356326
02-19-20 645,0,0,0,0,0.385666,0,1.585464,0,-0.464005,0,0,1.696388811,0.937776,-0.315827,-0.356326
02-19-20 686,0,0,0,0,0.385666,0,1.585464,0,-0.464005,0,0,1.696388811,0.937776,-0.315827,-0.356326
02-19-20 734,0,0,0,0,0.012634,0.373032,1.027542,0.557922,-0.127838,0.336167,0.750625128,1.035540793,1.166364,1.18678,-0.372825
02-19-20 784,0,0,0,0,0.012634,0,1.027542,0,-0.127838,0,0,1.035540793,1.166364,1.18678,-0.372825
02-19-20 842,0,0,0,0,0.012634,0,1.027542,0,-0.127838,0,0,1.035540793,1.166364,1.18678,-0.372825
02-19-20 892,0,0,0,0,0.012634,0,1.027542,0,-0.127838,0,0,1.035540793,1.166364,1.18678,-0.372825
02-19-20 939,0,0,0,0,-0.099808,0.112442,0.94603,0.081512,-0.189484,0.061646,0.151946171,0.969968342,0.307383,0.94686,-0.113132
02-19-21 002,0,0,0,0,-0.099808,0,0.94603,0,-0.189484,0,0,0.969968342,0.307383,0.94686,-0.113132
02-19-21 048,0,0,0,0,-0.099808,0,0.94603,0,-0.189484,0,0,0.969968342,0.307383,0.94686,-0.113132
02-19-21 098,0,0,0,0,-0.099808,0,0.94603,0,-0.189484,0,0,0.969968342,0.307383,0.94686,-0.113132
02-19-21 145,0,0,0,0.12,-0.356781,0.256973,1.458649,0.512619,0.520691,0.710175,0.912777022,1.5893611,-0.16181,1.053382,-0.025813
02-19-21 204,0,0,0.12,0.24,-0.356781,0,1.458649,0,0.520691,0,0,1.5893611,-0.16181,1.053382,-0.025813
02-19-21 254,0,0,0.08,0.68,-0.356781,0,1.458649,0,0.520691,0,0,1.5893611,-0.16181,1.053382,-0.025813
02-19-21 306,0,0,0.04,0.52,-0.356781,0,1.458649,0,0.520691,0,0,1.5893611,-1.37131,1.80556,0.205425
02-19-21 350,0,0,0,0.36,0.006836,0.363617,0.73555,0.723099,-0.277924,0.798615,1.137046791,0.786334714,-1.37131,1.80556,0.205425
02-19-21 422,0,0,0,0.28,0.006836,0,0.73555,0,-0.277924,0,0,0.786334714,-1.37131,1.80556,0.205425
02-19-21 464,0,0,0,0.24,0.006836,0,0.73555,0,-0.277924,0,0,0.786334714,-1.37131,1.80556,0.205425
02-19-21 506,0,0,0,0.08,0.006836,0,0.73555,0,-0.277924,0,0,0.786334714,0.744758,1.633996,-0.600157
02-19-21 564,0,0,0,0,0.302612,0.295776,0.828857,0.093307,-0.163223,0.114701,0.330675003,0.897340346,0.744758,1.633996,-0.600157
02-19-21 621,0,0,0,0,0.302612,0,0.828857,0,-0.163223,0,0,0.897340346,0.744758,1.633996,-0.600157
02-19-21 664,0,0,0,0,0.302612,0,0.828857,0,-0.163223,0,0,0.897340346,0.744758,1.633996,-0.600157
02-19-21 713,0,0,0,0,0.302612,0,0.828857,0,-0.163223,0,0,0.897340346,0.475879,1.787571,0.154868
02-19-21 769,0,0,0,0,-0.270111,0.572723,1.06424,0.235383,-0.224518,0.061295,0.62223297,1.120702932,0.475879,1.787571,0.154868
02-19-21 820,0,0,0,0,-0.270111,0,1.06424,0,-0.224518,0,0,1.120702932,0.475879,1.787571,0.154868
02-19-21 867,0,0,0,0,-0.270111,0,1.06424,0,-0.224518,0,0,1.120702932,0.475879,1.787571,0.154868
02-19-21 916,0,0,0,0,-0.270111,0,1.06424,0,-0.224518,0,0,1.120702932,-0.067051,1.156489,0.074879
02-19-21 974,0,0,0,0,-0.244598,0.025513,1.019028,0.045212,-0.089966,0.134552,0.144219551,1.051827043,-0.067051,1.156489,0.074879
02-19-22 026,0,0,0,0,-0.244598,0,1.019028,0,-0.089966,0,0,1.051827043,-0.067051,1.156489,0.074879
02-19-22 072,0,0,0,0,-0.244598,0,1.019028,0,-0.089966,0,0,1.051827043,-0.067051,1.156489,0.074879
02-19-22 131,0,0,0.16,0.08,-0.244598,0,1.019028,0,-0.089966,0,0,1.051827043,-1.565346,2.355635,-0.216565
02-19-22 182,0,0,0.36,0.08,0.467529,0.712127,1.141678,0.12265,0.211349,0.301315,0.782916736,1.251671052,-1.565346,2.355635,-0.216565
02-19-22 232,0,0,0.36,0.12,0.467529,0,1.141678,0,0.211349,0,0,1.251671052,-1.565346,2.355635,-0.216565
02-19-22 366,0,0,0.4,0.12,0.150421,0.317108,0.991211,0.150467,0.071335,0.140014,0.377891151,1.005094227,0.04602,1.856682,0.255587
02-19-22 370,0,0,0.4,0.12,0.150421,0,0.991211,0,0.071335,0,0,1.005094227,0.04602,1.856682,0.255587
02-19-22 398,0,0,0.32,0.12,0.150421,0,0.991211,0,0.071335,0,0,1.005094227,0.04602,1.856682,0.255587
02-19-22 541,0,0,0.32,0.12,0.150421,0,0.991211,0,0.071335,0,0,1.005094227,0.21241,1.79825,0.247307
02-19-22 620,0,0,0.32,0.16,-0.242004,0.392425,0.945969,0.045242,0.015305,0.05603,0.39897817,0.976553904,0.21241,1.79825,0.247307
02-19-22 628,0,0,0.32,0.16,-0.242004,0,0.945969,0,0.015305,0,0,0.976553904,0.21241,1.79825,0.247307
02-19-22 635,0,0,0.32,0.2,-0.242004,0,0.945969,0,0.015305,0,0,0.976553904,0.21241,1.79825,0.247307
02-19-22 781,0,0,0.24,0.08,-0.163818,0.078186,1.023468,0.077499,0.012589,0.002716,0.11012049,1.036572027,0.034005,1.022997,-0.164864
02-19-22 795,2.4,0,0,0.04,-0.163818,0,1.023468,0,0.012589,0,0,1.036572027,0.034005,1.022997,-0.164864
02-19-22 800,0,0,0,0,-0.163818,0,1.023468,0,0.012589,0,0,1.036572027,0.034005,1.022997,-0.164864
02-19-22 803,0,0,0,0,-0.163818,0,1.023468,0,0.012589,0,0,1.036572027,0.034005,1.022997,-0.164864
02-19-22 845,0.04,0,0,0,-0.163818,0,1.023468,0,0.012589,0,0,1.036572027,0.034005,1.022997,-0.164864
02-19-22 905,0,0,0,0,-0.163818,0,1.023468,0,0.012589,0,0,1.036572027,0.034005,1.022997,-0.164864
02-19-22 951,0,0,0,0,-0.163818,0,1.023468,0,0.012589,0,0,1.036572027,0.250958,0.600859,-0.355581
02-19-23 000,0,0,0,0,-0.143311,0.020507,1.021484,0.001984,-0.057449,0.070038,0.073005443,1.033086634,0.250958,0.600859,-0.355581
02-19-23 049,0,0,0,0,-0.143311,0,1.021484,0,-0.057449,0,0,1.033086634,0.250958,0.600859,-0.355581
02-19-23 109,0,0,0,0,-0.143311,0,1.021484,0,-0.057449,0,0,1.033086634,0.250958,0.600859,-0.355581
02-19-23 159,0,0,0,0,-0.164291,0.02098,1.029434,0.00795,-0.0737,0.016251,0.027703031,1.045063435,0.160717,0.875419,-0.179735
02-19-23 206,0,0,0,0,-0.164291,0,1.029434,0,-0.0737,0,0,1.045063435,0.160717,0.875419,-0.179735
02-19-23 263,0,0,0,0,-0.164291,0,1.029434,0,-0.0737,0,0,1.045063435,0.160717,0.875419,-0.179735
02-19-23 313,0,0,0,0,-0.164291,0,1.029434,0,-0.0737,0,0,1.045063435,0.160717,0.875419,-0.179735
02-19-23 363,0,0,0,0,-0.139297,0.024994,0.994003,0.035431,-0.084076,0.010376,0.044583822,1.007231052,0.104102,0.42271,-0.115195
02-19-23 411,0,0,0,0,-0.139297,0,0.994003,0,-0.084076,0,0,1.007231052,0.104102,0.42271,-0.115195
02-19-23 474,0,0,0,0,-0.139297,0,0.994003,0,-0.084076,0,0,1.007231052,0.104102,0.42271,-0.115195
02-19-23 519,0,0,0,0,-0.139297,0,0.994003,0,-0.084076,0,0,1.007231052,0.296459,0.60996,0.116062
02-19-23 567,0,0,0,0,-0.152679,0.013382,1.005936,0.011933,-0.056656,0.02742,0.032761728,1.019032882,0.296459,0.60996,0.116062
02-19-23 616,0,0,0,0,-0.152679,0,1.005936,0,-0.056656,0,0,1.019032882,0.296459,0.60996,0.116062
02-19-23 676,0,0,0,0,-0.152679,0,1.005936,0,-0.056656,0,0,1.019032882,0.296459,0.60996,0.116062
02-19-23 722,0,0,0,0,-0.152679,0,1.005936,0,-0.056656,0,0,1.019032882,-0.682416,0.359502,0.072563
02-19-23 773,0,0,0.2,0.04,0.173004,0.325683,1.095154,0.089218,0.407578,0.464234,0.574057902,1.181275791,-0.682416,0.359502,0.072563
02-19-23 822,0,0,0.32,0.12,0.173004,0,1.095154,0,0.407578,0,0,1.181275791,-0.682416,0.359502,0.072563
02-19-23 881,0,0,0.44,0.16,0.173004,0,1.095154,0,0.407578,0,0,1.181275791,-0.682416,0.359502,0.072563
02-19-23 929,0,0,0.32,0.12,0.173004,0,1.095154,0,0.407578,0,0,1.181275791,-1.613684,1.154039,-0.680461
02-19-23 986,0,0,0.16,0.12,-0.07605,0.249054,0.938309,0.156845,-0.062607,0.470185,0.554709098,0.94346543,-1.613684,1.154039,-0.680461
02-19-24 038,0,0,0,0.04,-0.07605,0,0.938309,0,-0.062607,0,0,0.94346543,-1.613684,1.154039,-0.680461
02-19-24 084,0,0,0,0,-0.07605,0,0.938309,0,-0.062607,0,0,0.94346543,-1.613684,1.154039,-0.680461
02-19-24 134,0,0,0,0,-0.07605,0,0.938309,0,-0.062607,0,0,0.94346543,0.252423,-0.280762,0.191265
02-19-24 185,0,0,0,0,-0.09967,0.02362,0.787445,0.150864,0.187073,0.24968,0.2926738,0.815475349,0.252423,-0.280762,0.191265
02-19-24 241,0,0,0,0,-0.09967,0,0.787445,0,0.187073,0,0,0.815475349,0.252423,-0.280762,0.191265
02-19-24 292,0,0,0,0,-0.09967,0,0.787445,0,0.187073,0,0,0.815475349,0.252423,-0.280762,0.191265
02-19-24 339,0,0,0,0,-0.09967,0,0.787445,0,0.187073,0,0,0.815475349,0.674547,0.831064,-0.147654
02-19-24 524,0,0,0,0,0.258621,0.358291,0.145828,0.641617,-0.283386,0.470459,0.8725689,0.41043666,0.54734,1.060485,-0.044207
02-19-24 528,0,0,0,0,0.258621,0,0.145828,0,-0.283386,0,0,0.41043666,0.54734,1.060485,-0.044207
02-19-24 530,0,0,0,0,0.258621,0,0.145828,0,-0.283386,0,0,0.41043666,0.54734,1.060485,-0.044207
02-19-24 543,0.04,0,0,0,0.258621,0,0.145828,0,-0.283386,0,0,0.41043666,0.54734,1.060485,-0.044207
02-19-24 602,0,0,0,0,-0.297745,0.556366,0.98143,0.835602,-0.025818,0.257568,1.036395245,1.025925679,0.54734,1.060485,-0.044207
02-19-24 658,0,0,0,0,-0.297745,0,0.98143,0,-0.025818,0,0,1.025925679,0.54734,1.060485,-0.044207
02-19-24 699,0,0,0,0,-0.297745,0,0.98143,0,-0.025818,0,0,1.025925679,0.54734,1.060485,-0.044207
02-19-24 750,0,0,0,0,-0.297745,0,0.98143,0,-0.025818,0,0,1.025925679,0.680693,1.104308,-0.194763
02-19-24 806,0,0,0,0,-0.109741,0.188004,1.00679,0.02536,-0.071594,0.045776,0.195151418,1.015280696,0.680693,1.104308,-0.194763
02-19-24 855,0,0,0,0,-0.109741,0,1.00679,0,-0.071594,0,0,1.015280696,0.680693,1.104308,-0.194763
02-19-24 907,0,0,0,0,-0.109741,0,1.00679,0,-0.071594,0,0,1.015280696,0.680693,1.104308,-0.194763
02-19-24 961,0,0,0.12,0.12,-0.109741,0,1.00679,0,-0.071594,0,0,1.015280696,-0.01567,0.296583,0.010605
02-19-25 016,0,0,0.6,0.24,-0.721008,0.611267,1.600647,0.593857,-0.149399,0.077805,0.855784494,1.761886323,-0.01567,0.296583,0.010605
02-19-25 063,0,0,0.32,0.4,-0.721008,0,1.600647,0,-0.149399,0,0,1.761886323,-0.01567,0.296583,0.010605
02-19-25 114,0,0,0.12,0.28,-0.721008,0,1.600647,0,-0.149399,0,0,1.761886323,-0.01567,0.296583,0.010605
02-19-25 532,0,0,0.04,0.12,-0.092239,0.628769,1.162354,0.438293,0.523407,0.672806,1.019862306,1.27809614,0.20961,0.300774,0.038817
02-19-25 587,0,0,0.04,0.12,-0.055298,0.036941,0.529251,0.633103,-0.786392,1.309799,1.455251685,0.949514016,0.20961,0.300774,0.038817
02-19-25 591,0,0,0,0.04,-0.055298,0,0.529251,0,-0.786392,0,0,0.949514016,0.20961,0.300774,0.038817
02-19-25 595,0.16,0,0,0,-0.055298,0,0.529251,0,-0.786392,0,0,0.949514016,0.20961,0.300774,0.038817
02-19-25 599,0.2,0,0,0,-0.055298,0,0.529251,0,-0.786392,0,0,0.949514016,0.20961,0.300774,0.038817
02-19-25 602,0.36,0,0,0,-0.055298,0,0.529251,0,-0.786392,0,0,0.949514016,0.20961,0.300774,0.038817
02-19-25 605,0.28,0,0,0,-0.055298,0,0.529251,0,-0.786392,0,0,0.949514016,0.20961,0.300774,0.038817
02-19-25 608,0.04,0,0,0,-0.055298,0,0.529251,0,-0.786392,0,0,0.949514016,0.20961,0.300774,0.038817
02-19-25 627,0,0,0,0,-0.055298,0,0.529251,0,-0.786392,0,0,0.949514016,0.20961,0.300774,0.038817
02-19-25 631,0,0,0,0,-0.055298,0,0.529251,0,-0.786392,0,0,0.949514016,0.20961,0.300774,0.038817
02-19-25 679,0,0,0,0,-0.055298,0,0.529251,0,-0.786392,0,0,0.949514016,0.20961,0.300774,0.038817
02-19-25 734,0,0,0,0,-0.055298,0,0.529251,0,-0.786392,0,0,0.949514016,0.524125,-0.244914,0.131142
02-19-25 783,0,0,0,0,-0.284195,0.228897,0.906479,0.377228,-0.089539,0.696853,0.824802343,0.954195058,0.524125,-0.244914,0.131142
02-19-25 832,0,0,0,0,-0.284195,0,0.906479,0,-0.089539,0,0,0.954195058,0.524125,-0.244914,0.131142
02-19-25 881,0,0,0,0,-0.284195,0,0.906479,0,-0.089539,0,0,0.954195058,0.524125,-0.244914,0.131142
02-19-25 942,0,0,0,0,-0.284195,0,0.906479,0,-0.089539,0,0,0.954195058,0.964083,0.230603,0.442612
02-19-25 989,0,0,0,0,-0.219254,0.064941,1.134964,0.228485,0.006454,0.095993,0.256197941,1.155965939,0.964083,0.230603,0.442612
02-19-26 042,0,0,0,0,-0.219254,0,1.134964,0,0.006454,0,0,1.155965939,0.964083,0.230603,0.442612
02-19-26 087,0,0,0,0,-0.219254,0,1.134964,0,0.006454,0,0,1.155965939,0.964083,0.230603,0.442612
02-19-26 145,0,0,0.24,0.56,-0.219254,0,1.134964,0,0.006454,0,0,1.155965939,-1.509245,-0.308109,-0.067896
02-19-26 205,0,0,0.56,0.44,-0.025208,0.194046,1.142746,0.007782,-0.278229,0.284683,0.344614016,1.176399269,-1.509245,-0.308109,-0.067896
02-19-26 252,1.6,0,0.52,0.52,-0.025208,0,1.142746,0,-0.278229,0,0,1.176399269,-1.509245,-0.308109,-0.067896
02-19-26 301,1.6,0,0.4,0.24,-0.025208,0,1.142746,0,-0.278229,0,0,1.176399269,-1.509245,-0.308109,-0.067896
02-19-26 355,0,0,0.24,0.24,-0.025208,0,1.142746,0,-0.278229,0,0,1.176399269,-1.790382,-0.743429,-1.025727
02-19-26 398,0,0,0.08,0.36,0.169449,0.194657,0.598236,0.54451,-0.188049,0.09018,0.585247743,0.649585792,-1.790382,-0.743429,-1.025727
02-19-26 448,0,0,0,0.28,0.169449,0,0.598236,0,-0.188049,0,0,0.649585792,-1.790382,-0.743429,-1.025727
02-19-26 506,0,0,0.04,0.04,0.169449,0,0.598236,0,-0.188049,0,0,0.649585792,-1.790382,-0.743429,-1.025727
02-19-26 558,0,0,0,0,0.169449,0,0.598236,0,-0.188049,0,0,0.649585792,1.119984,-0.105775,0.159741
02-19-26 607,0,0,0,0,-0.4189,0.588349,1.36055,0.762314,0.612885,0.800934,1.252506468,1.549903718,1.119984,-0.105775,0.159741
02-19-26 678,0,0,0,0,-0.4189,0,1.36055,0,0.612885,0,0,1.549903718,1.119984,-0.105775,0.159741
02-19-26 711,0,0,0,0,-0.4189,0,1.36055,0,0.612885,0,0,1.549903718,1.119984,-0.105775,0.159741
02-19-26 760,0,0,0,0,-0.4189,0,1.36055,0,0.612885,0,0,1.549903718,0.863111,1.172803,0.504639
02-19-26 810,0,0,0,0,-0.593384,0.174484,1.383804,0.023254,0.152725,0.46016,0.492679044,1.513387924,0.863111,1.172803,0.504639
02-19-26 869,0,0,0,0,-0.593384,0,1.383804,0,0.152725,0,0,1.513387924,0.863111,1.172803,0.504639
02-19-26 916,0,0,0,0,-0.593384,0,1.383804,0,0.152725,0,0,1.513387924,0.863111,1.172803,0.504639
02-19-26 964,0,0,0,0,-0.593384,0,1.383804,0,0.152725,0,0,1.513387924,0.565672,0.919809,0.034896
02-19-27 013,0,0,0,0,-0.071671,0.521713,1.014633,0.369171,-0.165024,0.317749,0.713747931,1.030460954,0.565672,0.919809,0.034896
02-19-27 072,0,0,0,0,-0.071671,0,1.014633,0,-0.165024,0,0,1.030460954,0.565672,0.919809,0.034896
02-19-27 122,0,0,0,0,-0.071671,0,1.014633,0,-0.165024,0,0,1.030460954,0.565672,0.919809,0.034896
02-19-27 170,0,0,0,0,-0.071671,0,1.014633,0,-0.165024,0,0,1.030460954,0.600631,0.502087,0.204814
02-19-27 229,0,0,0,0,-0.150696,0.079025,1.123581,0.108948,-0.108536,0.056488,0.145964076,1.13882554,0.600631,0.502087,0.204814
02-19-27 280,0,0,0,0,-0.150696,0,1.123581,0,-0.108536,0,0,1.13882554,0.600631,0.502087,0.204814
02-19-27 327,0,0,0.48,0.48,-0.150696,0,1.123581,0,-0.108536,0,0,1.13882554,0.600631,0.502087,0.204814
02-19-27 384,1.6,0,0.32,0.64,-0.150696,0,1.123581,0,-0.108536,0,0,1.13882554,-2.424472,-1.357906,-0.387325
02-19-27 433,0,0,0.28,0.76,0.219559,0.370255,1.412827,0.289246,-0.35553,0.246994,0.530808864,1.473325445,-2.424472,-1.357906,-0.387325
02-19-27 482,0,0,0.12,0.8,0.219559,0,1.412827,0,-0.35553,0,0,1.473325445,-2.424472,-1.357906,-0.387325
02-19-27 535,0,0,0.04,0.52,0.219559,0,1.412827,0,-0.35553,0,0,1.473325445,-1.341864,-1.860157,-1.038382
02-19-27 589,0,0,0,0.12,0.219559,0,1.412827,0,-0.35553,0,0,1.473325445,-1.341864,-1.860157,-1.038382
02-19-27 639,0,0,0,0,0.185043,0.034516,0.465988,0.946839,0.009384,0.364914,1.015311614,0.501471622,-1.341864,-1.860157,-1.038382
02-19-27 689,0,0,0,0,0.185043,0,0.465988,0,0.009384,0,0,0.501471622,-1.341864,-1.860157,-1.038382
02-19-27 736,0,0,0,0,0.185043,0,0.465988,0,0.009384,0,0,0.501471622,1.417219,0.102402,0.093096
02-19-27 791,0,0,0,0,0.185043,0,0.465988,0,0.009384,0,0,0.501471622,1.417219,0.102402,0.093096
02-19-27 843,0,0,0,0,0.217056,0.032013,0.944855,0.478867,0.123047,0.113663,0.493211631,0.977243492,1.417219,0.102402,0.093096
02-19-27 894,0,0,0,0,0.217056,0,0.944855,0,0.123047,0,0,0.977243492,1.417219,0.102402,0.093096
02-19-27 944,0,0,0,0,0.217056,0,0.944855,0,0.123047,0,0,0.977243492,1.979357,-1.726736,0.271302
02-19-28 001,0,0,0,0,-0.257858,0.474914,1.003052,0.058197,0.272476,0.149429,0.501257643,1.070909536,1.979357,-1.726736,0.271302
02-19-28 049,0,0,0,0,-0.257858,0,1.003052,0,0.272476,0,0,1.070909536,1.979357,-1.726736,0.271302
02-19-28 097,0,0,0,0,-0.257858,0,1.003052,0,0.272476,0,0,1.070909536,1.979357,-1.726736,0.271302
02-19-28 156,0,0,0,0,-0.257858,0,1.003052,0,0.272476,0,0,1.070909536,0.24047,2.363595,0.06159
02-19-28 205,0,0,0,0,-0.067245,0.190613,0.983887,0.019165,-0.104584,0.37706,0.422935996,0.991712323,0.24047,2.363595,0.06159
02-19-28 262,0,0,0,0,-0.067245,0,0.983887,0,-0.104584,0,0,0.991712323,0.24047,2.363595,0.06159
02-19-28 304,0,0,0,0,-0.067245,0,0.983887,0,-0.104584,0,0,0.991712323,0.24047,2.363595,0.06159
02-19-28 365,0,0,0,0,-0.067245,0,0.983887,0,-0.104584,0,0,0.991712323,0.073863,0.23253,0.248942
