Time,s1,s2,s3,s4,x,xdiff,y,ydiff,z,zdiff,adiff,z1,z2,z3
10-16-03 945,0,0,0,0.12,0,,0,,0,,,0,0,0
10-16-03 950,0,0,0,0.6,0,0,0,0,0,0,0,0,0,0
10-16-03 988,0,0,0,0.12,0,0,0,0,0,0,0,0,0,0
10-16-04 037,0,0.04,0,0.16,0,0,0,0,0,0,0,0,0,0
10-16-04 096,0,0,0,0.12,0,0,0,0,0,0,0,0,0,0
10-16-04 145,0,0,0,0.08,0.141129,0.141129,-0.473343,0.473343,-0.830017,0.830017,0.965867077,0,0,0
10-16-04 194,0,0,0,0.12,0.141129,0,-0.473343,0,-0.830017,0,0,0,0,0
10-16-04 242,0,0,0,0.08,0.141129,0,-0.473343,0,-0.830017,0,0,0,0,0
10-16-04 303,0,0,0,0.16,0.141129,0,-0.473343,0,-0.830017,0,0,0,0,0
10-16-04 351,0,0,0,0.12,0.165024,0.023895,-0.41951,0.053833,-0.866699,0.036682,0.069386829,-0.3188,0.213828,0.018439
10-16-04 400,0,0,0,0.12,0.165024,0,-0.41951,0,-0.866699,0,0,-0.3188,0.213828,0.018439
10-16-04 449,0,0,0,0.16,0.165024,0,-0.41951,0,-0.866699,0,0,-0.3188,0.213828,0.018439
10-16-04 506,0,0,0,0.12,0.174408,0.009384,-0.355652,0.063858,-0.726929,0.13977,0.153953098,-0.3188,0.213828,0.018439
10-16-04 556,0,0,0,0.16,0.174408,0,-0.355652,0,-0.726929,0,0,-1.36661,1.319326,-0.431412
10-16-04 604,0,0,0,0.16,0.174408,0,-0.355652,0,-0.726929,0,0,-1.36661,1.319326,-0.431412
10-16-04 664,0,0,0,0.16,0.174408,0,-0.355652,0,-0.726929,0,0,-1.36661,1.319326,-0.431412
10-16-04 712,0,0,0,0.2,0.42392,0.249512,-0.085114,0.270538,-0.89296,0.166031,0.403749106,-1.36661,1.319326,-0.431412
10-16-04 760,0,0,0,0.2,0.42392,0,-0.085114,0,-0.89296,0,0,-0.238735,0.568214,-0.333299
10-16-04 809,0,0,0,0.2,0.42392,0,-0.085114,0,-0.89296,0,0,-0.238735,0.568214,-0.333299
10-16-04 868,0,0,0,0.16,0.42392,0,-0.085114,0,-0.89296,0,0,-0.238735,0.568214,-0.333299
10-16-04 917,0,0,0,0.16,0.484573,0.060653,-0.105179,0.020065,-0.929977,0.037017,0.073835282,-0.238735,0.568214,-0.333299
10-16-04 966,0,0,0,0.08,0.484573,0,-0.105179,0,-0.929977,0,0,0.386503,-0.178973,0.109556
10-16-05 015,0,0,0,0,0.484573,0,-0.105179,0,-0.929977,0,0,0.386503,-0.178973,0.109556
10-16-05 073,0,0,0,0.04,0.484573,0,-0.105179,0,-0.929977,0,0,0.386503,-0.178973,0.109556
10-16-05 122,0,0,0,0,-0.038681,0.523254,-0.133316,0.028137,-0.655228,0.274749,0.591670054,0.386503,-0.178973,0.109556
10-16-05 171,0,0,0,0,-0.038681,0,-0.133316,0,-0.655228,0,0,-0.115482,1.994858,-1.467152
10-16-05 230,0,0,0,0,-0.038681,0,-0.133316,0,-0.655228,0,0,-0.115482,1.994858,-1.467152
10-16-05 278,0,0,0,0,-0.038681,0,-0.133316,0,-0.655228,0,0,-0.115482,1.994858,-1.467152
10-16-05 327,0,0,0,0,-0.038681,0,-0.133316,0,-0.655228,0,0,-0.115482,1.994858,-1.467152
10-16-05 376,0,0,0,0,0.541565,0.580246,0.141129,0.274445,-1.137817,0.482589,0.80305518,-0.163032,-0.332795,-0.477489
10-16-05 435,0,0,0,0,0.541565,0,0.141129,0,-1.137817,0,0,-0.163032,-0.332795,-0.477489
10-16-05 483,0,0,0,0,0.541565,0,0.141129,0,-1.137817,0,0,-0.163032,-0.332795,-0.477489
10-16-05 532,0,0,0,0,0.541565,0,0.141129,0,-1.137817,0,0,-0.163032,-0.332795,-0.477489
10-16-05 581,0,0,0,0,0.344498,0.197067,0.039307,0.101822,-0.949524,0.188293,0.290959406,0.276983,-0.423681,0.09882
10-16-05 640,0,0,0,0,0.344498,0,0.039307,0,-0.949524,0,0,0.276983,-0.423681,0.09882
10-16-05 688,0,0,0,0,0.344498,0,0.039307,0,-0.949524,0,0,0.276983,-0.423681,0.09882
10-16-05 841,0,0,0,0,-0.30513,0.649628,0.10112,0.061813,-0.639862,0.309662,0.722307372,1.410384,-6.416272,-0.794917
10-16-05 845,0,0,0,0,-0.30513,0,0.10112,0,-0.639862,0,0,1.410384,-6.416272,-0.794917
10-16-05 910,0,0,0,0,-0.30513,0,0.10112,0,-0.639862,0,0,1.410384,-6.416272,-0.794917
10-16-05 916,0,0,0,0,-0.30513,0,0.10112,0,-0.639862,0,0,1.410384,-6.416272,-0.794917
10-16-05 997,0,0,0,0,-0.859161,0.554031,0.78978,0.68866,-0.577576,0.062286,0.886048808,0.643611,-3.140417,4.191008
10-16-06 011,0,0,0,0,-0.859161,0,0.78978,0,-0.577576,0,0,0.643611,-3.140417,4.191008
10-16-06 050,0,0,0,0,-0.859161,0,0.78978,0,-0.577576,0,0,0.643611,-3.140417,4.191008
10-16-06 099,0,0,0,0.08,-0.859161,0,0.78978,0,-0.577576,0,0,0.643611,-3.140417,4.191008
10-16-06 150,0,0,0,0.12,-0.859161,0,0.78978,0,-0.577576,0,0,0.643611,-3.140417,4.191008
10-16-06 206,0,0,0.04,0.2,-1.54129,0.682129,0.86467,0.07489,-0.468079,0.109497,0.694908683,0.86848,-0.144303,3.606991
10-16-06 255,0,0,0.2,0.32,-1.54129,0,0.86467,0,-0.468079,0,0,0.86848,-0.144303,3.606991
10-16-06 304,0,0,0.4,0.52,-1.54129,0,0.86467,0,-0.468079,0,0,0.86848,-0.144303,3.606991
10-16-06 362,2,0,0.48,0.6,-1.54129,0,0.86467,0,-0.468079,0,0,-0.605052,-0.305078,-2.007508
10-16-06 411,2,0,0.48,0.76,-0.331482,1.209808,0.557587,0.307083,-0.431519,0.03656,1.248708132,-0.605052,-0.305078,-2.007508
10-16-06 460,2,0,0.52,0.76,-0.331482,0,0.557587,0,-0.431519,0,0,-0.605052,-0.305078,-2.007508
10-16-06 519,2,0,0.48,0.76,-0.331482,0,0.557587,0,-0.431519,0,0,-0.605052,-0.305078,-2.007508
10-16-06 567,2,0,0.44,0.76,-0.331482,0,0.557587,0,-0.431519,0,0,0.986945,-1.781729,-0.706421
10-16-06 617,2,0,0.4,0.76,-0.628632,0.29715,0.833862,0.276275,0.283478,0.714997,0.822098965,0.986945,-1.781729,-0.706421
10-16-06 666,2,0,0.4,0.8,-0.628632,0,0.833862,0,0.283478,0,0,0.986945,-1.781729,-0.706421
10-16-06 724,2,0,0.4,0.8,-0.628632,0,0.833862,0,0.283478,0,0,0.986945,-1.781729,-0.706421
10-16-06 772,2,0,0.36,0.84,-0.628632,0,0.833862,0,0.283478,0,0,4.290133,-2.990169,1.092701
10-16-06 822,0,0,0.32,0.84,-0.319016,0.309616,0.849686,0.015824,-0.366867,0.650345,0.720458941,4.290133,-2.990169,1.092701
10-16-06 880,0,0,0.36,0.8,-0.319016,0,0.849686,0,-0.366867,0,0,4.290133,-2.990169,1.092701
10-16-06 929,0,0,0.12,0.84,-0.319016,0,0.849686,0,-0.366867,0,0,4.290133,-2.990169,1.092701
10-16-06 978,0,0,0.28,0.88,-0.319016,0,0.849686,0,-0.366867,0,0,0.82355,-0.067491,2.198107
10-16-07 027,0,0,0.24,0.72,-0.249374,0.069642,0.642944,0.206742,-0.056549,0.310318,0.379327726,0.82355,-0.067491,2.198107
10-16-07 085,0,0,0.24,0.88,-0.249374,0,0.642944,0,-0.056549,0,0,0.82355,-0.067491,2.198107
10-16-07 134,0,0,0.16,0.88,-0.249374,0,0.642944,0,-0.056549,0,0,0.82355,-0.067491,2.198107
10-16-07 183,0,0,0.16,0.92,-0.249374,0,0.642944,0,-0.056549,0,0,3.121055,-3.660526,-3.771023
10-16-07 241,0,0,0,0.76,0.03299,0.282364,0.830368,0.187424,-0.269775,0.213226,0.400402936,3.121055,-3.660526,-3.771023
10-16-07 290,0,0,0,0.2,0.03299,0,0.830368,0,-0.269775,0,0,3.121055,-3.660526,-3.771023
10-16-07 339,0,0,0,0,0.03299,0,0.830368,0,-0.269775,0,0,3.121055,-3.660526,-3.771023
10-16-07 388,0,0,0,0,0.03299,0,0.830368,0,-0.269775,0,0,-0.516983,-0.911983,0.013202
10-16-07 447,0,0,0,0,-0.333862,0.366852,0.92012,0.089752,-0.162018,0.107757,0.392743405,-0.516983,-0.911983,0.013202
10-16-07 495,0,0,0,0,-0.333862,0,0.92012,0,-0.162018,0,0,-0.516983,-0.911983,0.013202
10-16-07 544,0,0,0,0,-0.333862,0,0.92012,0,-0.162018,0,0,-0.516983,-0.911983,0.013202
10-16-07 593,0,0,0,0,-0.333862,0,0.92012,0,-0.162018,0,0,0.665118,0.89961,0.050036
10-16-07 655,0,0,0,0,-0.480194,0.146332,0.889297,0.030823,-0.024933,0.137085,0.202867959,0.665118,0.89961,0.050036
10-16-07 700,0,0,0,0,-0.480194,0,0.889297,0,-0.024933,0,0,0.665118,0.89961,0.050036
10-16-07 749,0,0,0,0,-0.480194,0,0.889297,0,-0.024933,0,0,0.665118,0.89961,0.050036
10-16-07 798,0,0,0,0,-0.480194,0,0.889297,0,-0.024933,0,0,0.080828,-0.978468,-0.003344
10-16-07 856,0,0,0,0,-0.446213,0.033981,0.882126,0.007171,-0.098816,0.073883,0.081638406,0.080828,-0.978468,-0.003344
10-16-07 905,0,0,0,0,-0.446213,0,0.882126,0,-0.098816,0,0,0.080828,-0.978468,-0.003344
10-16-07 954,0,0,0,0,-0.446213,0,0.882126,0,-0.098816,0,0,0.080828,-0.978468,-0.003344
10-16-08 013,0,0,0,0,-0.446213,0,0.882126,0,-0.098816,0,0,-0.160318,-0.11003,0.247627
10-16-08 061,0,0,0,0,-0.827896,0.381683,0.89592,0.013794,0.123947,0.222763,0.442148777,-0.160318,-0.11003,0.247627
10-16-08 110,0,0,0,0,-0.827896,0,0.89592,0,0.123947,0,0,-0.160318,-0.11003,0.247627
10-16-08 159,0,0,0.08,0.28,-0.827896,0,0.89592,0,0.123947,0,0,-2.852932,-0.118002,-1.254661
10-16-08 218,0,0,0.44,0.68,-0.827896,0,0.89592,0,0.123947,0,0,-2.852932,-0.118002,-1.254661
10-16-08 267,2,0,0.48,0.72,-0.827896,0,0.89592,0,0.123947,0,0,-2.852932,-0.118002,-1.254661
10-16-08 317,2,0,0.24,0.56,-0.702423,0.125473,0.898911,0.002991,-0.136124,0.260071,0.288772133,-2.852932,-0.118002,-1.254661
10-16-08 364,0,0.04,0,0.2,-0.702423,0,0.898911,0,-0.136124,0,0,0.49311,-1.302033,-0.655843
10-16-08 423,0,0.28,0,0,-0.702423,0,0.898911,0,-0.136124,0,0,0.49311,-1.302033,-0.655843
10-16-08 472,0,0.56,0,0,-0.702423,0,0.898911,0,-0.136124,0,0,0.49311,-1.302033,-0.655843
10-16-08 521,0,0.68,0,0,-0.288971,0.413452,0.759506,0.139405,0.137177,0.273301,0.514849247,0.49311,-1.302033,-0.655843
10-16-08 579,0,0.96,0,0,-0.288971,0,0.759506,0,0.137177,0,0,0.706868,0.2075,0.413711
10-16-08 629,0,0.96,0,0,-0.288971,0,0.759506,0,0.137177,0,0,0.706868,0.2075,0.413711
10-16-08 678,0,1.16,0,0,-0.288971,0,0.759506,0,0.137177,0,0,0.706868,0.2075,0.413711
10-16-08 736,0,1.24,0,0,-0.503998,0.215027,0.767776,0.00827,0.452194,0.315017,0.381497987,0.706868,0.2075,0.413711
10-16-08 784,0,1.16,0,0,-0.503998,0,0.767776,0,0.452194,0,0,0.580926,0.754721,0.438585
10-16-08 833,0,0.6,0,0,-0.503998,0,0.767776,0,0.452194,0,0,0.580926,0.754721,0.438585
10-16-08 882,0,0.04,0,0,-0.503998,0,0.767776,0,0.452194,0,0,0.580926,0.754721,0.438585
10-16-08 941,0,0,0,0,0.040695,0.544693,0.655472,0.112304,-0.38179,0.833984,1.002413071,0.580926,0.754721,0.438585
10-16-08 993,0,0,0,0,0.040695,0,0.655472,0,-0.38179,0,0,0.219965,-0.347059,0.190173
10-16-09 039,0,0,0,0,0.040695,0,0.655472,0,-0.38179,0,0,0.219965,-0.347059,0.190173
10-16-09 087,0,0,0,0,0.040695,0,0.655472,0,-0.38179,0,0,0.219965,-0.347059,0.190173
10-16-09 146,0,0,0,0,-0.631012,0.671707,0.734207,0.078735,-0.178757,0.203033,0.706124559,0.219965,-0.347059,0.190173
10-16-09 194,0,0,0,0,-0.631012,0,0.734207,0,-0.178757,0,0,0.470335,0.217809,-0.079631
10-16-09 243,0,0,0,0,-0.631012,0,0.734207,0,-0.178757,0,0,0.470335,0.217809,-0.079631
10-16-09 292,0,0,0,0,-0.631012,0,0.734207,0,-0.178757,0,0,0.470335,0.217809,-0.079631
10-16-09 351,0,0,0,0,-0.610062,0.02095,0.796707,0.0625,-0.137497,0.04126,0.077765931,0.447419,-0.49507,0.122673
10-16-09 400,0,0,0,0,-0.610062,0,0.796707,0,-0.137497,0,0,0.447419,-0.49507,0.122673
10-16-09 450,0,0,0,0,-0.610062,0,0.796707,0,-0.137497,0,0,0.447419,-0.49507,0.122673
10-16-09 507,0,0,0,0,-0.610062,0,0.796707,0,-0.137497,0,0,0.447419,-0.49507,0.122673
10-16-09 556,0,0,0,0,-0.651047,0.040985,0.788879,0.007828,-0.194534,0.057037,0.070670129,-0.041045,-0.005413,0.212099
10-16-09 605,0,0,0,0,-0.651047,0,0.788879,0,-0.194534,0,0,-0.041045,-0.005413,0.212099
10-16-09 654,0,0,0,0,-0.651047,0,0.788879,0,-0.194534,0,0,-0.041045,-0.005413,0.212099
10-16-09 713,0,0,0,0,-0.651047,0,0.788879,0,-0.194534,0,0,-0.041045,-0.005413,0.212099
10-16-09 761,0,0,0.16,0.56,-0.672455,0.021408,0.851349,0.06247,0.122971,0.317505,0.324299597,-2.861195,-1.070032,-0.810716
10-16-09 810,0,0,0.32,1,-0.672455,0,0.851349,0,0.122971,0,0,-2.861195,-1.070032,-0.810716
10-16-09 868,0,0,0.16,0.84,-0.672455,0,0.851349,0,0.122971,0,0,-2.861195,-1.070032,-0.810716
10-16-09 917,0,0,0,0.36,-0.672455,0,0.851349,0,0.122971,0,0,-2.861195,-1.070032,-0.810716
10-16-09 967,0,0.16,0,0.08,-0.347473,0.324982,0.770782,0.080567,-0.001297,0.124268,0.357137057,0.497495,-1.103261,-0.42251
10-16-10 015,0,0.44,0,0,-0.347473,0,0.770782,0,-0.001297,0,0,0.497495,-1.103261,-0.42251
10-16-10 073,0,0.68,0,0,-0.347473,0,0.770782,0,-0.001297,0,0,0.497495,-1.103261,-0.42251
10-16-10 122,0,0.8,0,0,-0.347473,0,0.770782,0,-0.001297,0,0,0.497495,-1.103261,-0.42251
10-16-10 171,20.4,0.92,0,0,-0.661896,0.314423,0.61618,0.154602,-0.07988,0.078583,0.359080617,0.548509,0.176056,0.51925
10-16-10 229,2,1.04,0,0,-0.661896,0,0.61618,0,-0.07988,0,0,0.548509,0.176056,0.51925
10-16-10 278,0,1.04,0,0,-0.661896,0,0.61618,0,-0.07988,0,0,0.548509,0.176056,0.51925
10-16-10 327,2.28,1.12,0,0,-0.661896,0,0.61618,0,-0.07988,0,0,0.548509,0.176056,0.51925
10-16-10 375,0,0.72,0,0,-0.839172,0.177276,1.432693,0.816513,-0.212463,0.132583,0.845989664,0.852257,0.438883,0.820795
10-16-10 437,0,0.24,0,0,-0.839172,0,1.432693,0,-0.212463,0,0,0.852257,0.438883,0.820795
10-16-10 486,0,0,0,0,-0.839172,0,1.432693,0,-0.212463,0,0,0.852257,0.438883,0.820795
10-16-10 532,0,0,0,0,-0.839172,0,1.432693,0,-0.212463,0,0,0.852257,0.438883,0.820795
10-16-10 581,0,0,0,0,-0.635864,0.203308,0.638458,0.794235,-0.117126,0.095337,0.825368113,-0.136318,-0.103488,0.369241
10-16-10 640,0,0,0,0,-0.635864,0,0.638458,0,-0.117126,0,0,-0.136318,-0.103488,0.369241
10-16-10 689,0,0,0,0,-0.635864,0,0.638458,0,-0.117126,0,0,-0.136318,-0.103488,0.369241
10-16-10 740,0,0,0,0,-0.635864,0,0.638458,0,-0.117126,0,0,0.275865,0.117307,-0.117089
10-16-10 796,0,0,0,0,-0.554642,0.081222,0.81842,0.179962,-0.188751,0.071625,0.210032082,0.275865,0.117307,-0.117089
10-16-10 845,0,0,0,0,-0.554642,0,0.81842,0,-0.188751,0,0,0.275865,0.117307,-0.117089
10-16-10 893,0,0,0,0,-0.554642,0,0.81842,0,-0.188751,0,0,0.275865,0.117307,-0.117089
10-16-10 948,0,0,0,0,-0.554642,0,0.81842,0,-0.188751,0,0,0.020638,0.41257,0.174127
10-16-11 521,0,0,0,0,-0.695572,0.14093,0.848831,0.030411,-0.298294,0.109543,0.181068392,-2.578173,-1.43614,-0.311806
10-16-11 525,0,0,0,0,-0.695572,0,0.848831,0,-0.298294,0,0,-2.578173,-1.43614,-0.311806
10-16-11 528,0,0,0,0,-0.695572,0,0.848831,0,-0.298294,0,0,-2.578173,-1.43614,-0.311806
10-16-11 534,0,0,0,0,-0.695572,0,0.848831,0,-0.298294,0,0,-2.578173,-1.43614,-0.311806
10-16-11 538,0,0,0,0,-0.695572,0,0.848831,0,-0.298294,0,0,-2.578173,-1.43614,-0.311806
10-16-11 540,0,0,0,0.16,-0.695572,0,0.848831,0,-0.298294,0,0,-2.578173,-1.43614,-0.311806
10-16-11 543,0,0,0.08,0.24,-0.695572,0,0.848831,0,-0.298294,0,0,-2.578173,-1.43614,-0.311806
10-16-11 546,0,0,0.12,0.56,-0.695572,0,0.848831,0,-0.298294,0,0,-2.578173,-1.43614,-0.311806
10-16-11 549,0,0,0.2,0.88,-0.695572,0,0.848831,0,-0.298294,0,0,0.837294,-1.279147,-0.626255
10-16-11 552,0,0,0.08,0.8,-0.695572,0,0.848831,0,-0.298294,0,0,0.837294,-1.279147,-0.626255
10-16-11 555,0,0,0,0.48,-0.695572,0,0.848831,0,-0.298294,0,0,0.837294,-1.279147,-0.626255
10-16-11 567,0,0.04,0,0.2,-0.695572,0,0.848831,0,-0.298294,0,0,0.837294,-1.279147,-0.626255
10-16-11 617,0,0.2,0,0.08,-0.695572,0,0.848831,0,-0.298294,0,0,0.837294,-1.279147,-0.626255
10-16-11 666,0,0.4,0,0,-0.303787,0.391785,0.802216,0.046615,0.20575,0.504044,0.640100616,0.837294,-1.279147,-0.626255
10-16-11 724,0,0.64,0,0,-0.303787,0,0.802216,0,0.20575,0,0,0.837294,-1.279147,-0.626255
10-16-11 774,0,0.88,0,0,-0.303787,0,0.802216,0,0.20575,0,0,0.460529,0.052115,0.421226
10-16-11 833,0,1.16,0,0,-0.303787,0,0.802216,0,0.20575,0,0,0.460529,0.052115,0.421226
10-16-11 870,0,1.12,0,0,-1.22438,0.920593,0.696289,0.105927,0.414856,0.209106,0.94996701,0.460529,0.052115,0.421226
10-16-12 053,0,1.4,0,0,-0.498367,0.726013,0.486938,0.209351,-0.068222,0.483078,0.896820535,0.53669,0.303176,0.390642
10-16-12 057,0.04,1.16,0,0,-0.498367,0,0.486938,0,-0.068222,0,0,0.53669,0.303176,0.390642
10-16-12 060,0,0.56,0,0,-0.498367,0,0.486938,0,-0.068222,0,0,0.53669,0.303176,0.390642
10-16-12 075,1.6,0,0,0,-0.498367,0,0.486938,0,-0.068222,0,0,0.53669,0.303176,0.390642
10-16-12 134,0,0,0,0,-0.498367,0,0.486938,0,-0.068222,0,0,0.53669,0.303176,0.390642
10-16-12 183,0,0,0,0,-0.498367,0,0.486938,0,-0.068222,0,0,-0.147256,-0.464378,-0.157169
10-16-12 232,0,0,0,0,-0.498367,0,0.486938,0,-0.068222,0,0,-0.147256,-0.464378,-0.157169
10-16-12 290,0,0,0,0,-0.738434,0.240067,0.615143,0.128205,-0.152512,0.08429,0.284909618,-0.147256,-0.464378,-0.157169
10-16-12 339,0,0,0,0,-0.738434,0,0.615143,0,-0.152512,0,0,0.279806,0.570698,-0.120999
10-16-12 400,0,0,0,0,-0.738434,0,0.615143,0,-0.152512,0,0,0.279806,0.570698,-0.120999
10-16-12 437,0,0,0,0,-0.738434,0,0.615143,0,-0.152512,0,0,0.279806,0.570698,-0.120999
10-16-12 495,0,0,0,0,-0.592834,0.1456,0.740311,0.125168,-0.152084,0.000428,0.192006696,0.279806,0.570698,-0.120999
10-16-12 544,0,0,0,0,-0.592834,0,0.740311,0,-0.152084,0,0,0.225635,-0.005105,0.221207
10-16-12 720,0,0,0,0,-0.734665,0.141831,0.704575,0.035736,-0.185959,0.033875,0.150135305,0.225635,-0.005105,0.221207
10-16-12 724,0,0,0,0,-0.734665,0,0.704575,0,-0.185959,0,0,0.225635,-0.005105,0.221207
10-16-12 726,0,0,0,0,-0.734665,0,0.704575,0,-0.185959,0,0,0.225635,-0.005105,0.221207
10-16-12 757,0.08,0,0,0,-0.734665,0,0.704575,0,-0.185959,0,0,-0.054445,0.279777,0.293863
10-16-12 799,0,0,0,0.04,-0.734665,0,0.704575,0,-0.185959,0,0,-0.054445,0.279777,0.293863
10-16-12 857,0,0,0.04,0.36,-0.734665,0,0.704575,0,-0.185959,0,0,-0.054445,0.279777,0.293863
