Time,s1,s2,s3,s4,x,xdiff,y,ydiff,z,zdiff,adiff,z1,z2,z3
10-16-12 906,0,0,0.08,0.64,-0.708405,0.02626,0.779572,0.074997,0.200027,0.385986,0.39408036,-0.054445,0.279777,0.293863
10-16-12 954,0,0,0.08,0.92,-0.708405,0,0.779572,0,0.200027,0,0,-3.219516,0.596484,-0.614753
10-16-13 002,0,0,0,0.8,-0.708405,0,0.779572,0,0.200027,0,0,-3.219516,0.596484,-0.614753
10-16-13 062,0,0.08,0,0.44,-0.708405,0,0.779572,0,0.200027,0,0,-3.219516,0.596484,-0.614753
10-16-13 111,0,0.08,0,0.12,-0.578796,0.129609,0.66127,0.118302,0.004868,0.195159,0.262451693,-3.219516,0.596484,-0.614753
10-16-13 159,0,0.36,0,0.04,-0.578796,0,0.66127,0,0.004868,0,0,0.771659,-1.03547,-0.393256
10-16-13 218,0,0.56,0,0.04,-0.578796,0,0.66127,0,0.004868,0,0,0.771659,-1.03547,-0.393256
10-16-13 267,0,0.72,0,0,-0.578796,0,0.66127,0,0.004868,0,0,0.771659,-1.03547,-0.393256
10-16-13 316,0,0.88,0,0,-0.547119,0.031677,0.655731,0.005539,-0.008728,0.013596,0.034913666,0.771659,-1.03547,-0.393256
10-16-13 364,0,0.96,0,0,-0.547119,0,0.655731,0,-0.008728,0,0,0.612961,0.23909,0.42793
10-16-13 423,0,1.08,0,0,-0.547119,0,0.655731,0,-0.008728,0,0,0.612961,0.23909,0.42793
10-16-13 472,0,1.2,0,0,-0.547119,0,0.655731,0,-0.008728,0,0,0.612961,0.23909,0.42793
10-16-13 521,0,1.16,0,0,-0.258896,0.288223,0.807266,0.151535,-0.209747,0.201019,0.382680013,0.612961,0.23909,0.42793
10-16-13 580,0,0.84,0,0,-0.258896,0,0.807266,0,-0.209747,0,0,0.975458,0.384937,1.018548
10-16-13 628,0,0.12,0,0,-0.258896,0,0.807266,0,-0.209747,0,0,0.975458,0.384937,1.018548
10-16-13 677,0,0,0,0,-0.258896,0,0.807266,0,-0.209747,0,0,0.975458,0.384937,1.018548
10-16-13 726,0,0,0,0,-0.811432,0.552536,1.015884,0.208618,-0.271347,0.0616,0.593811469,0.975458,0.384937,1.018548
10-16-13 784,0,0,0,0,-0.811432,0,1.015884,0,-0.271347,0,0,0.143957,0.420247,-0.036116
10-16-13 835,0,0,0,0,-0.811432,0,1.015884,0,-0.271347,0,0,0.143957,0.420247,-0.036116
10-16-13 882,0,0,0,0,-0.811432,0,1.015884,0,-0.271347,0,0,0.143957,0.420247,-0.036116
10-16-13 931,0,0,0,0,-0.723953,0.087479,0.758072,0.257812,-0.161636,0.109711,0.293523604,0.143957,0.420247,-0.036116
10-16-13 990,0,0,0,0,-0.723953,0,0.758072,0,-0.161636,0,0,0.304062,-0.08029,-0.106911
10-16-14 038,0,0,0,0,-0.723953,0,0.758072,0,-0.161636,0,0,0.304062,-0.08029,-0.106911
10-16-14 090,0,0,0,0,-0.723953,0,0.758072,0,-0.161636,0,0,0.304062,-0.08029,-0.106911
10-16-14 136,0,0,0,0,-0.723953,0,0.758072,0,-0.161636,0,0,0.08034,0.277764,0.021009
10-16-14 195,0,0,0,0,-0.655472,0.068481,0.708832,0.04924,-0.166443,0.004807,0.084482733,0.08034,0.277764,0.021009
10-16-14 243,0,0,0,0,-0.655472,0,0.708832,0,-0.166443,0,0,0.08034,0.277764,0.021009
10-16-14 292,0,0,0,0,-0.655472,0,0.708832,0,-0.166443,0,0,0.08034,0.277764,0.021009
10-16-14 351,0,0,0,0,-0.752075,0.096603,0.734726,0.025894,-0.184448,0.018005,0.101620957,-0.186802,0.261502,0.177798
10-16-14 400,0,0,0,0,-0.752075,0,0.734726,0,-0.184448,0,0,-0.186802,0.261502,0.177798
10-16-14 448,0,0,0,0,-0.752075,0,0.734726,0,-0.184448,0,0,-0.186802,0.261502,0.177798
10-16-14 497,0,0,0,0,-0.752075,0,0.734726,0,-0.184448,0,0,-0.186802,0.261502,0.177798
10-16-14 557,0,0,0,0.2,-0.752075,0,0.734726,0,-0.184448,0,0,-2.281262,-1.213566,-0.052152
10-16-14 605,0,0,0,0.32,-0.750626,0.001449,0.854996,0.12027,0.292221,0.476669,0.491609915,-2.281262,-1.213566,-0.052152
10-16-14 653,0,0,0,0.4,-0.750626,0,0.854996,0,0.292221,0,0,-2.281262,-1.213566,-0.052152
10-16-14 702,0,0,0,0.36,-0.750626,0,0.854996,0,0.292221,0,0,-2.281262,-1.213566,-0.052152
10-16-14 761,0,0,0,0.24,-0.750626,0,0.854996,0,0.292221,0,0,0.234847,-0.461773,-0.383014
10-16-14 810,0,0,0,0.12,-0.623337,0.127289,0.634216,0.22078,0.004807,0.287414,0.384126418,0.234847,-0.461773,-0.383014
10-16-14 859,0,0.16,0,0.04,-0.623337,0,0.634216,0,0.004807,0,0,0.234847,-0.461773,-0.383014
10-16-14 918,0,0.32,0,0,-0.623337,0,0.634216,0,0.004807,0,0,0.234847,-0.461773,-0.383014
10-16-14 966,0,0.48,0,0,-0.623337,0,0.634216,0,0.004807,0,0,0.141054,0.241521,0.021254
10-16-15 015,0,0.56,0,0,-0.718582,0.095245,0.631927,0.002289,-0.036499,0.041306,0.103841394,0.141054,0.241521,0.021254
10-16-15 064,0,0.64,0,0,-0.718582,0,0.631927,0,-0.036499,0,0,0.141054,0.241521,0.021254
10-16-15 122,0,0.68,0,0,-0.718582,0,0.631927,0,-0.036499,0,0,0.141054,0.241521,0.021254
10-16-15 171,0,0.84,0,0,-0.718582,0,0.631927,0,-0.036499,0,0,0.134037,-0.149226,-0.107168
10-16-15 220,0,0.84,0,0,-0.600037,0.118545,0.610367,0.02156,-0.002563,0.033936,0.125177485,0.134037,-0.149226,-0.107168
10-16-15 281,0,0.96,0,0,-0.600037,0,0.610367,0,-0.002563,0,0,0.134037,-0.149226,-0.107168
10-16-15 327,0,0.84,0,0,-0.600037,0,0.610367,0,-0.002563,0,0,0.408878,0.106371,0.159169
10-16-15 376,0,0.36,0,0,-0.600037,0,0.610367,0,-0.002563,0,0,0.408878,0.106371,0.159169
10-16-15 425,0,0,0,0,-0.169983,0.430054,0.649078,0.038711,-0.374268,0.371705,0.569745199,0.408878,0.106371,0.159169
10-16-15 484,0,0,0,0,-0.169983,0,0.649078,0,-0.374268,0,0,0.408878,0.106371,0.159169
10-16-15 533,0,0,0,0,-0.169983,0,0.649078,0,-0.374268,0,0,0.341504,0.33203,0.119179
10-16-15 582,0,0,0,0,-0.169983,0,0.649078,0,-0.374268,0,0,0.341504,0.33203,0.119179
10-16-15 630,0,0,0,0,-0.602631,0.432648,0.721512,0.072434,-0.139725,0.234543,0.497434815,0.341504,0.33203,0.119179
10-16-15 690,0,0,0,0,-0.602631,0,0.721512,0,-0.139725,0,0,0.341504,0.33203,0.119179
10-16-15 738,0,0,0,0,-0.602631,0,0.721512,0,-0.139725,0,0,-0.584009,0.787573,-0.272206
10-16-15 786,0,0,0,0,-0.602631,0,0.721512,0,-0.139725,0,0,-0.584009,0.787573,-0.272206
10-16-15 845,0,0,0,0,-0.679749,0.077118,0.727951,0.006439,-0.26355,0.123825,0.146018072,-0.584009,0.787573,-0.272206
10-16-15 895,0,0,0,0,-0.679749,0,0.727951,0,-0.26355,0,0,-0.584009,0.787573,-0.272206
10-16-15 943,0,0,0,0,-0.679749,0,0.727951,0,-0.26355,0,0,-0.187678,0.879635,0.148734
10-16-15 992,0,0,0,0,-0.679749,0,0.727951,0,-0.26355,0,0,-0.187678,0.879635,0.148734
10-16-16 052,0,0,0,0,-0.737045,0.057296,0.768326,0.040375,-0.1409,0.12265,0.141265688,-0.187678,0.879635,0.148734
10-16-16 100,0,0,0,0,-0.737045,0,0.768326,0,-0.1409,0,0,-0.187678,0.879635,0.148734
10-16-16 151,0,0,0,0,-0.737045,0,0.768326,0,-0.1409,0,0,-1.220136,1.04651,0.071486
10-16-16 197,0,0,0,0,-0.737045,0,0.768326,0,-0.1409,0,0,-1.220136,1.04651,0.071486
10-16-16 255,0,0,0,0,-0.654968,0.082077,0.919678,0.151352,-0.047867,0.093033,0.195701816,-1.220136,1.04651,0.071486
10-16-16 305,0,0,0,0,-0.654968,0,0.919678,0,-0.047867,0,0,-1.220136,1.04651,0.071486
10-16-16 353,0,0,0,0.04,-0.654968,0,0.919678,0,-0.047867,0,0,-1.876725,1.050799,0.562628
10-16-16 411,0,0,0,0.2,-0.654968,0,0.919678,0,-0.047867,0,0,-1.876725,1.050799,0.562628
10-16-16 460,0,0,0,0.36,-0.310638,0.34433,0.805435,0.114243,0.032532,0.080399,0.371589304,-1.876725,1.050799,0.562628
10-16-16 512,0,0,0,0.52,-0.310638,0,0.805435,0,0.032532,0,0,-1.876725,1.050799,0.562628
10-16-16 559,0,0,0,0.56,-0.310638,0,0.805435,0,0.032532,0,0,-1.773623,1.596961,0.15319
10-16-16 617,0,0,0,0.48,-0.310638,0,0.805435,0,0.032532,0,0,-1.773623,1.596961,0.15319
10-16-16 666,0,0,0,0.44,-0.429367,0.118729,0.691376,0.114059,0.082321,0.049789,0.172002836,-1.773623,1.596961,0.15319
10-16-16 719,0,0.04,0,0.36,-0.429367,0,0.691376,0,0.082321,0,0,-1.773623,1.596961,0.15319
10-16-16 763,0,0.04,0,0.32,-0.429367,0,0.691376,0,0.082321,0,0,-1.283709,2.603583,0.060507
10-16-16 822,0,0.04,0,0.36,-0.429367,0,0.691376,0,0.082321,0,0,-1.283709,2.603583,0.060507
10-16-16 870,0,0.04,0,0.44,-0.479645,0.050278,0.623871,0.067505,-0.07576,0.158081,0.179093285,-1.283709,2.603583,0.060507
10-16-16 921,0,0.04,0,0.52,-0.479645,0,0.623871,0,-0.07576,0,0,-1.283709,2.603583,0.060507
10-16-16 978,0,0,0,0.72,-0.479645,0,0.623871,0,-0.07576,0,0,0.551317,-0.371743,-0.929353
10-16-17 027,0,0,0,0.52,-0.479645,0,0.623871,0,-0.07576,0,0,0.551317,-0.371743,-0.929353
10-16-17 080,0,0,0,0.2,-0.683807,0.204162,0.541412,0.082459,-0.285995,0.210235,0.304434499,0.551317,-0.371743,-0.929353
10-16-17 124,0,0,0,0,-0.683807,0,0.541412,0,-0.285995,0,0,0.19966,0.210194,-0.138287
10-16-17 183,0,0,0,0,-0.683807,0,0.541412,0,-0.285995,0,0,0.19966,0.210194,-0.138287
10-16-17 234,0,0,0,0,-0.683807,0,0.541412,0,-0.285995,0,0,0.19966,0.210194,-0.138287
10-16-17 281,0,0,0,0,-0.683807,0,0.541412,0,-0.285995,0,0,0.19966,0.210194,-0.138287
10-16-17 330,0,0,0,0,-0.812088,0.128281,0.566696,0.025284,-0.01326,0.272735,0.302456073,-1.943459,1.01654,-0.43969
10-16-17 388,0,0,0,0,-0.812088,0,0.566696,0,-0.01326,0,0,-1.943459,1.01654,-0.43969
10-16-17 437,0,0,0,0,-0.812088,0,0.566696,0,-0.01326,0,0,-1.943459,1.01654,-0.43969
10-16-17 486,0,0,0,0,-0.812088,0,0.566696,0,-0.01326,0,0,-1.943459,1.01654,-0.43969
10-16-17 544,0,0,0,0,-0.852295,0.040207,0.509811,0.056885,-0.055878,0.042618,0.081662721,-0.669125,0.652603,-0.262404
10-16-17 593,0,0,0,0,-0.852295,0,0.509811,0,-0.055878,0,0,-0.669125,0.652603,-0.262404
10-16-17 642,0,0,0,0,-0.852295,0,0.509811,0,-0.055878,0,0,-0.669125,0.652603,-0.262404
10-16-17 691,0,0,0,0,-0.852295,0,0.509811,0,-0.055878,0,0,-0.669125,0.652603,-0.262404
10-16-17 749,0,0,0,0,-0.878494,0.026199,0.56279,0.052979,-0.172318,0.11644,0.130581146,-0.1506,0.721103,0.145206
10-16-17 798,0,0,0,0,-0.878494,0,0.56279,0,-0.172318,0,0,-0.1506,0.721103,0.145206
10-16-17 851,0,0,0,0,-0.878494,0,0.56279,0,-0.172318,0,0,-0.1506,0.721103,0.145206
10-16-17 896,0,0,0,0,-0.878494,0,0.56279,0,-0.172318,0,0,-0.1506,0.721103,0.145206
10-16-17 955,0,0,0,0,-0.985397,0.106903,0.552765,0.010025,-0.077255,0.095063,0.143407552,0.054641,0.596843,0.382682
10-16-18 003,0,0,0,0.12,-0.985397,0,0.552765,0,-0.077255,0,0,0.054641,0.596843,0.382682
10-16-18 052,0,0,0.08,0.28,-0.985397,0,0.552765,0,-0.077255,0,0,0.054641,0.596843,0.382682
10-16-18 111,0,0,0.12,0.6,-0.985397,0,0.552765,0,-0.077255,0,0,0.054641,0.596843,0.382682
10-16-18 160,0,0,0,0.36,-0.984497,0.0009,0.905899,0.353134,-0.439377,0.362122,0.505803099,-2.957128,1.054125,-0.828445
10-16-18 208,0,0.12,0,0.08,-0.984497,0,0.905899,0,-0.439377,0,0,-2.957128,1.054125,-0.828445
10-16-18 257,0,0.28,0,0,-0.984497,0,0.905899,0,-0.439377,0,0,-2.957128,1.054125,-0.828445
10-16-18 316,0,0.36,0,0,-0.984497,0,0.905899,0,-0.439377,0,0,0.131413,-0.280207,-0.329793
10-16-18 364,0,0.44,0,0,-0.321045,0.663452,0.575394,0.330505,-0.01506,0.424317,0.854076711,0.131413,-0.280207,-0.329793
10-16-18 413,0,0.56,0,0,-0.321045,0,0.575394,0,-0.01506,0,0,0.131413,-0.280207,-0.329793
10-16-18 472,0,0.52,0,0,-0.321045,0,0.575394,0,-0.01506,0,0,0.131413,-0.280207,-0.329793
10-16-18 521,0,0.76,0,0,-0.321045,0,0.575394,0,-0.01506,0,0,0.5546,-0.724007,-0.199539
10-16-18 570,0,0.68,0,0,-1.239655,0.91861,0.607544,0.03215,0.694168,0.709228,1.160983338,0.5546,-0.724007,-0.199539
10-16-18 618,0,0.48,0,0,-1.239655,0,0.607544,0,0.694168,0,0,0.5546,-0.724007,-0.199539
10-16-18 677,0,0.12,0,0,-1.239655,0,0.607544,0,0.694168,0,0,0.5546,-0.724007,-0.199539
10-16-18 726,0,0,0,0,-1.239655,0,0.607544,0,0.694168,0,0,-0.136908,1.545181,0.45341
10-16-18 783,0,0,0,0,-0.906723,0.332932,0.809753,0.202209,-0.333618,1.027786,1.099125224,-0.136908,1.545181,0.45341
10-16-18 823,0,0,0,0,-0.906723,0,0.809753,0,-0.333618,0,0,-0.136908,1.545181,0.45341
10-16-18 883,0,0,0,0,-0.906723,0,0.809753,0,-0.333618,0,0,-0.136908,1.545181,0.45341
10-16-18 932,0,0,0,0,-0.906723,0,0.809753,0,-0.333618,0,0,-0.232739,-0.663737,-0.095435
10-16-18 981,0,0,0,0,-0.881271,0.025452,0.503265,0.306488,-0.245575,0.088043,0.319897278,-0.232739,-0.663737,-0.095435
10-16-19 038,0,0,0,0,-0.881271,0,0.503265,0,-0.245575,0,0,-0.232739,-0.663737,-0.095435
10-16-19 087,0,0,0,0,-0.881271,0,0.503265,0,-0.245575,0,0,-0.232739,-0.663737,-0.095435
10-16-19 136,0,0,0,0,-0.881271,0,0.503265,0,-0.245575,0,0,0.875317,-0.150182,0.36182
10-16-19 185,0,0,0,0,-0.767197,0.114074,0.51123,0.007965,-0.232666,0.012909,0.115078065,0.875317,-0.150182,0.36182
10-16-19 250,0,0,0,0,-0.767197,0,0.51123,0,-0.232666,0,0,0.875317,-0.150182,0.36182
10-16-19 293,0,0,0,0,-0.767197,0,0.51123,0,-0.232666,0,0,0.875317,-0.150182,0.36182
10-16-19 341,0,0,0,0,-0.767197,0,0.51123,0,-0.232666,0,0,0.001968,0.335557,0.259497
10-16-19 390,0,0,0,0,-0.925186,0.157989,0.503525,0.007705,-0.246521,0.013855,0.158782405,0.001968,0.335557,0.259497
10-16-19 460,0,0,0,0,-0.925186,0,0.503525,0,-0.246521,0,0,0.001968,0.335557,0.259497
10-16-19 497,0,0,0,0,-0.925186,0,0.503525,0,-0.246521,0,0,0.001968,0.335557,0.259497
10-16-19 546,0,0,0,0.32,-0.925186,0,0.503525,0,-0.246521,0,0,-0.331765,-1.579533,-0.053815
10-16-19 605,0,0,0,0.4,-0.989807,0.064621,0.610443,0.106918,-0.035324,0.211197,0.245380328,-0.331765,-1.579533,-0.053815
10-16-19 722,0,0,0,0.36,-0.989807,0,0.610443,0,-0.035324,0,0,0.458504,-1.648145,-0.644051
10-16-20 120,0,0.16,0,0.08,-1.376389,0.386582,0.374023,0.23642,0.321869,0.357193,0.576998179,0.788488,-0.044527,0.056531
10-16-20 125,0.28,0.36,0,0,-1.376389,0,0.374023,0,0.321869,0,0,0.788488,-0.044527,0.056531
10-16-20 127,0.32,0.52,0,0,-1.376389,0,0.374023,0,0.321869,0,0,0.788488,-0.044527,0.056531
10-16-20 130,0.32,0.56,0,0,-1.376389,0,0.374023,0,0.321869,0,0,0.788488,-0.044527,0.056531
10-16-20 133,0.44,0.72,0,0,-1.376389,0,0.374023,0,0.321869,0,0,0.788488,-0.044527,0.056531
10-16-20 139,0.4,0.76,0,0,-1.376389,0,0.374023,0,0.321869,0,0,0.788488,-0.044527,0.056531
10-16-20 143,0.36,0.88,0,0,-1.376389,0,0.374023,0,0.321869,0,0,0.788488,-0.044527,0.056531
10-16-20 147,0.32,0.88,0,0,-1.376389,0,0.374023,0,0.321869,0,0,0.788488,-0.044527,0.056531
10-16-20 149,0.32,0.88,0,0,-1.376389,0,0.374023,0,0.321869,0,0,0.788488,-0.044527,0.056531
10-16-20 152,0.32,0.88,0,0,-1.376389,0,0.374023,0,0.321869,0,0,0.788488,-0.044527,0.056531
10-16-20 155,0.32,0.88,0,0,-1.376389,0,0.374023,0,0.321869,0,0,0.788488,-0.044527,0.056531
10-16-20 158,0.28,0.36,0,0,-1.376389,0,0.374023,0,0.321869,0,0,0.788488,-0.044527,0.056531
10-16-20 160,0.32,0.52,0,0,-1.376389,0,0.374023,0,0.321869,0,0,0.788488,-0.044527,0.056531
10-16-20 164,0.32,0.56,0,0,-1.376389,0,0.374023,0,0.321869,0,0,0.788488,-0.044527,0.056531
10-16-20 167,0.44,0.72,0,0,-1.376389,0,0.374023,0,0.321869,0,0,0.788488,-0.044527,0.056531
10-16-20 171,0.4,0.76,0,0,-1.376389,0,0.374023,0,0.321869,0,0,0.788488,-0.044527,0.056531
10-16-20 174,0.36,0.88,0,0,-1.376389,0,0.374023,0,0.321869,0,0,0.788488,-0.044527,0.056531
10-16-20 177,0.32,0.88,0,0,-1.376389,0,0.374023,0,0.321869,0,0,0.788488,-0.044527,0.056531
10-16-20 180,0.32,0.88,0,0,-1.376389,0,0.374023,0,0.321869,0,0,0.788488,-0.044527,0.056531
10-16-20 184,0,0.44,0,0,-1.376389,0,0.374023,0,0.321869,0,0,0.788488,-0.044527,0.056531
10-16-20 187,0.28,0.36,0,0,-1.376389,0,0.374023,0,0.321869,0,0,0.788488,-0.044527,0.056531
10-16-20 193,0.32,0.52,0,0,-1.376389,0,0.374023,0,0.321869,0,0,0.788488,-0.044527,0.056531
10-16-20 198,0.32,0.56,0,0,-1.376389,0,0.374023,0,0.321869,0,0,0.788488,-0.044527,0.056531
10-16-20 200,0.44,0.72,0,0,-1.376389,0,0.374023,0,0.321869,0,0,0.788488,-0.044527,0.056531
10-16-20 203,0.4,0.76,0,0,-1.376389,0,0.374023,0,0.321869,0,0,0.788488,-0.044527,0.056531
10-16-20 205,0.36,0.88,0,0,-1.376389,0,0.374023,0,0.321869,0,0,0.788488,-0.044527,0.056531
10-16-20 208,0.32,0.88,0,0,-1.376389,0,0.374023,0,0.321869,0,0,0.788488,-0.044527,0.056531
10-16-20 210,0.32,0.88,0,0,-1.376389,0,0.374023,0,0.321869,0,0,0.788488,-0.044527,0.056531
10-16-20 220,0,0,0,0,-0.468979,0.90741,0.20903,0.164993,-0.271072,0.592941,1.096446363,0.788488,-0.044527,0.056531
10-16-20 270,0,0,0,0,-0.468979,0,0.20903,0,-0.271072,0,0,0.788488,-0.044527,0.056531
10-16-20 327,0,0.6,0.04,0,-0.468979,0,0.20903,0,-0.271072,0,0,0.072531,-0.716486,-0.185058
10-16-20 378,0,0,0,0,-0.468979,0,0.20903,0,-0.271072,0,0,0.072531,-0.716486,-0.185058
10-16-20 425,0,0,0,0,-0.468979,0,0.20903,0,-0.271072,0,0,0.072531,-0.716486,-0.185058
10-16-20 474,0,0,0,0,-0.803833,0.334854,0.448425,0.239395,-0.327347,0.056275,0.415456427,0.072531,-0.716486,-0.185058
10-16-20 533,0,0.6,0.16,0,-0.803833,0,0.448425,0,-0.327347,0,0,0.563878,0.151018,-0.095637
10-16-20 582,0,0,0,0,-0.803833,0,0.448425,0,-0.327347,0,0,0.563878,0.151018,-0.095637
10-16-20 632,0,0,0,0,-0.803833,0,0.448425,0,-0.327347,0,0,0.563878,0.151018,-0.095637
10-16-20 679,0,0,0,0,-0.788162,0.015671,0.524124,0.075699,-0.174164,0.153183,0.171583654,0.563878,0.151018,-0.095637
10-16-20 738,0,0,0,0,-0.788162,0,0.524124,0,-0.174164,0,0,0.090841,0.087064,0.113992
10-16-20 787,0,0,0,0,-0.788162,0,0.524124,0,-0.174164,0,0,0.090841,0.087064,0.113992
10-16-20 835,0,0,0,0,-0.788162,0,0.524124,0,-0.174164,0,0,0.090841,0.087064,0.113992
